TITULO,PRECIO,IMAGEN,DESCRIPCION,AREA,HABITACIONES,BANIO,LINK
"Casa en  Guayaquil, Guayas",250 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci85NDA3ZDY0OS0wZWYzLTM2YWItYWNiYy04YTVmNmI3MGVhYjAvNjQzNWE4YmJiODIzYWI2ZTdiOTgwMmM1NjJkN2E0YTNiZDIyMzJlZDYwOWY2ZjBiNzhiYmEzODBiZDFkMGYzYi5qcGciLCJicmFuZCI6IlJFU0VNIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozNTQsImhlaWdodCI6MjQwLCJmaXQiOiJjb3ZlciJ9fX0=,"Tiene 72m2
3 Dormitorios 
1 Baño 
Sala 
Comedor 
Cocina
Patio 
Parqueo",72,3,1,https://www.icasas.ec/propiedad/f79-ad42-9407d6cf-8a5f6b70eb36-3731
"Departamento en  Puerto Santa Ana, Guayaquil, Ecuador",1800 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzLzEzMGI5YTExLWI2NmEtNDI1OS1iYmViLTBlOWMzNzMzMDczNi9mOGQyMjAwMS03MzY5LTQwMWEtOGZiYy0wZDExZjFkODQ3MjQuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Alquilo departamento full amoblado en Puerto Santa Ana con vista al rio.

Una excelente zona tanto turistica como residencial...",120,3,3,https://www.icasas.ec/propiedad/b6f0-bc71-130b9a97-e9c373307bc-42df
"Departamento en  Luxury Suites River Front, Puerto Santa Ana, Guayaquil, Ecuador",1150 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzLzJhODU5NGQzLTQyMmItNGY2OS04M2EzLWE0YTk1NjNmYTllYi8zOTVhMTMwNC04YWUwLTQ1OGYtOTRhZS0zZDlkNDdiOGMwZGMuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Espectacular departamento en alquiler, situado en el sector más exclusivo y seguro de
Guayaquil, Ciudad del Río. Este departamento...",80,2,2,https://www.icasas.ec/propiedad/42b1-8429-2a859559-a4a9563faa71-4fef
"Departamento en  Tarqui, Guayaquil",600 ,https://images.proppit.com/properties/ea2179c0-5f9d-11ed-a9a1-b9cda900063e/9184a4ba-cec1-4ac1-989c-f25cf329c536.bin,"ALQUILER DE DEPARTAMENTO KENNEDY NORTE.  
Diagonal al parque lineal, calle Santiago Castillo.
2 dormitorios
2 baños completos...",65,2,1,https://www.icasas.ec/propiedad/6023-aa27-ea217a46-b9cda90006c4-1273
"Casa en  Urbanizacion Goleta Alcance, Guayaquil, Ecuador",1400 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzLzIxY2IwN2JkLWQzODAtNGI5MS04NzAxLTRiMmM2MWNkNGMzNC9iNWUzYzBmZC0zNWY0LTQwNjItODhhZS01YzdlMjIyNDU0MjAuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Alquiler  o Venta de hermosa y acogedora casa de 2 pisos mas una amplia terraza  en Urbanizacion Goleta Alcance, norte de...",300,3,3,https://www.icasas.ec/propiedad/d406-8787-21cb0843-4b2c61cd4cba-4c17
"Departamento en  Acuarela Del Río, Guayaquil, Ecuador",320 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzL2U1OWM3OTdjLTJmODYtNGEzMi04NDM1LWQ4MmZiZDkwODI1MC9lOTRmMTc4Zi0yMzAwLTQ1NzMtYmNhYS00ZWMzOTQ0OTM0NDcuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Departamento en alquiler en Acuarela del Rio
Cerca a la Iglesia
Condominio es perfectas condiciones y excelente mantenimiento...",70,2,2,https://www.icasas.ec/propiedad/300c-84bb-e59c7a02-d82fbd9082d6-4ab8
"Departamento en  Cimas De Bim Bam Bum, Avenida 40 South, Guayaquil, Ecuador",500 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzLzZiYTU0MzA0LWFhMzgtNDMyYi05NWQwLTI4NGExNmM3NDAyZC9lYzYxYzNiYi0yZGI5LTQ3OWItYjdkYS03ZTM4ZWY2NDA4ZmYuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Traversoylindao Alquila Excelente y Amplio Departamento en Cimas del Bim Bam Bum, Ceibos:
1er Piso Bajo.
Amplio más de 100...",100,2,2,https://www.icasas.ec/propiedad/aabe-9656-6ba5438a-284a16c740b3-43b1
"Suite en  Urdesa Norte, Guayaquil, Ecuador",220 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzLzY5YWQ3MGUxLTU3ZDYtNDJlNC1hODg2LWViMDQzNWUwMzkzYS9jNDBkNmI2NS02YzAxLTRjNzItYTQwYS03MDJhNWY5OTVkYjIuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"TraversoyLindao tu Inmobiliaria en Guayaquil Alquila Excelente Habitación Amoblada en Urdesa Norte:
1er Piso.
Completamente...",25,1,1,https://www.icasas.ec/propiedad/434039
"Casa en  Urbanor, Guayaquil, Ecuador",580 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzLzc2NmIxNzViLTIxYzctNGE4Ny1iYWY1LTk4MTZhZWM4MDQ3Ny81ZTRlZDk2ZC02NTgxLTQyZjUtODgzMi0yMTQ0ODM4Njk5OGIuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,Casa de dos pisos con ambientes amplios en cada uno de ellos; los cuartos son una sinfonia al espacio y estan distribuidos...,357,4,2,https://www.icasas.ec/propiedad/224d-bb7b-766b17e1-9816aec804fd-4b0d
"Departamento en  Vía A La Costa, Guayaquil, Ecuador",1500 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzLzkzYTFiNDhjLWQ5ZmItNDM4MS1iYzJmLTFlYzk4ZDgxYTMwZS85MmE4YWM3Yy0wYTBkLTRkYzgtYjQ1ZS1mMTk4NjBmNDkyZGYuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Departamento de Alquiler en Laguna Club, Vía a la Costa, Guayaquil, Ecuador

Laguna Club la urbanizacion mas exclusiva de...",180,3,3,https://www.icasas.ec/propiedad/358902
"Departamento en  Vía A La Costa, Guayaquil, Ecuador",700 ,https://images.proppit.com/properties/8b04a843-d7cf-4853-8cb0-8f816df18823/6380d9a9-1411-49c5-b753-4e59f5f6b3c4.bin,"Se Alquila  departamento planta baja  
Ubicado en la Urbanización Torres del salado , kilómetro 11 1/2 Via a la Costa. 

...",150,3,2,https://www.icasas.ec/propiedad/d855-8d36-8b04a8c9-8f816df188a9-48d9
"Departamento en  Urbanización Las Cumbres, Guayaquil, Ecuador",800 ,https://images.proppit.com/properties/3bc54ad0-45eb-11ed-9795-07246b2bfbf2/bd38225b-8afe-4cb2-bb7c-a3a149b8d871.bin,"Alquilo amplio ventilado departamento con vista panorámica 
parqueo
cocina estilo americano 
3 dormt casa uno con. baño
cuarto...",200,3,3,https://www.icasas.ec/propiedad/4671-981b-3bc54b56-7246b2bfc78-1273
"Suite en  Puerto Santa Ana, Guayaquil, Ecuador",1000 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzLzc0NDI4ZTkzLWY1OGMtNDZiMi04ZDA5LTk3MzU4M2IyNTkzNy9kZDQ4NTgyMi0wNjYwLTQ4NWMtYmNjMS1jM2MyODNjOTQ0OTEuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Espectacular departamento amoblado, con vista panorámica a la ciudad de Guayaquil y lateral al río Guayas.
Ubicado en la ...",56,1,1,https://www.icasas.ec/propiedad/430842
"Casa en  Urdenor 1, Guayaquil, Ecuador",1300 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci8wOTI1YjMzNC03ZThkLTM0MmEtODRjYS1jYzdiNjQ2NGM0YjkvMmFiYjNmZWVlYzE4NDNkZDYwMTc3MWU0MTQxNmM3OTNhZmFkNzM1NWZlYjliNWE3MDZlYjhkN2RiNzBkOTFmNS5qcGVnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Traversoylindao Alquila Excelente Casa en Urdenor:
Esquinera.
350 Mt2 de Construcción. 
9 Habitaciones,  9 Baños.
Sala Comedor...",350,9,9,https://www.icasas.ec/propiedad/375084
"Suite en  Parque Albatros, Av. Albatros, Guayaquil, Ecuador",320 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzL2M2NzZkYWM3LWM0M2QtNDNmMS1hNjM4LTZiMzAwN2E1ZDE2NS8wYjY1ZGZiMi1hZTllLTQ4OTMtYTM5Zi00ZDk1NmUzZGY5ZTQuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"45 M2
Se alquila SUITE AMOBLADA
2 ambientes
Área de sala-comedor CON AIRE ACONDICIONADO
y cocina abierta con anaqueles
1 ...",45,1,1,https://www.icasas.ec/propiedad/c4c3-a6be-c676db4d-6b3007a5d1eb-4477
"Departamento en  Av. Las Aguas 100y, Guayaquil 090507, Ecuador",626 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci9hYWEzMzIyOS00NmVkLTNmOWMtYWVhNC02NjcwOWFjZDUyMWUvYmRkZjJkZGFmNDU2OGNiOTkxZjJlMmQ0ZWM2ZTEzMjllM2E5ZWI0MTI3ODhiZGU0ZDI3ZjhiYzdiOWU5ZWFhNS5qcGVnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Se alquila departamento en planta baja de dos dormitorios completamente amoblado
Ideal para ejecutivos que gusten de vivir...",70,2,2,https://www.icasas.ec/propiedad/4773-af2a-aaa332af-66709acd52a4-4022
"Casa en  Blvd. 9 De Octubre 1303, Guayaquil 090311, Ecuador",1800 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci83YmE1NzBmZC01Yjg2LTNkMTgtOTQ3Yi05MTEyYTUwOGI2NmQvMDk5MTAyZGQ5MzM4YzBlMzI5ZDA4NmIyZTliOTUwOWY4OGZiYmQyNGVlYThhMjhhMTJjNWY1NzkwY2U5MGE1Zi5qcGVnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"PLANTA BAJA 
Sala y comedor con muebles modernos
Cuarto de estudio
Baño social
Cocina con muebles altos y bajos , equipada...",295,3,3,https://www.icasas.ec/propiedad/5c0c-9501-7ba57183-9112a508b6f3-3d9e
"Departamento en  Kennedy, Guayaquil, Ecuador",520 ,https://images.proppit.com/properties/ccd8c070-46b7-11ed-b082-05610aa91d47/69093b5d-0bc1-4892-a15e-03cec9d6d50d.bin,alquilo departamento en Kennedy sector iglesia de los mormones facilidad de paqueo con guardiana,140,2,2,https://www.icasas.ec/propiedad/473d-b108-ccd8c0f6-5610aa91dcd-1273
"Departamento en  Tarqui, Guayaquil",350 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci9hODk0ZTc2Yy02MGQ5LTNhMTItYmNkOS02YzAzYmE5OTg1MjIvMDRlNGM0OTQ0NGQ0NGMxYTE4Njc4ZDQyMGRiZDZjYjE5NWQ4MGVjNDUzYTkzNTVmN2RkZTdjZTkwMTdlNjM2MC5qcGciLCJicmFuZCI6IlJFU0VNIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozNTQsImhlaWdodCI6MjQwLCJmaXQiOiJjb3ZlciJ9fX0=,"Disponemos 3 departamentos 
3 Dormitorios 
2.5 Baños 
Sala, comedor 
Cocina , lavanderia techada 
Patio pequeño 
Incluye ...",56,2,2,https://www.icasas.ec/propiedad/615f-bd5f-a894e7f2-6c03ba9985a8-3a98
"Departamento en  Kennedy Norte, Guayaquil, Ecuador",450 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzL2UwMjAwNTZiLTc1NTUtNDZiZC04MjQ2LTI2ZjRmZGYzNjI5Zi82OWYxN2FkOC1kNGRhLTQ3OGItYTYzZi03ZTEzZmJiNmIxN2QuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Traversoylindao Alquila Excelente Departamento en Kennedy,  cerca de las Torres del Norte:
Lindo Condominio. 
1er Piso.
90...",90,2,2,https://www.icasas.ec/propiedad/75db-82cc-e02005f1-26f4fdf36325-4743
"Suite en  Olivos 2, Guayaquil, Ecuador",650 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzLzM3NmRlMmVjLWY3M2EtNGU5NC04MjI5LWRlYjdkNzk3Yjc3Yi9hZjUxYTlkNC02YzYxLTQ4ZmUtYjczZi05YjE2OGM2YjIyNzMuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Se alquila hermosa Suite en la mejor zona de los Ceibos, sector seguro, incluye alicuota de guardiania y del edificio, cuenta...",60,1,1,https://www.icasas.ec/propiedad/f7c0-82af-376de372-deb7d797b801-4f1a
"Departamento en  Centro Comercial Villas Del Bosque, Vía A La Costa, Guayaquil, Ecuador",700 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzLzUxMTNiZDYzLWY1YmEtNGVmMy04ODJmLTNjOGRmMjJlMjAwNy8wOTFiYjUxYS0zZTZlLTQ2OTgtYjU0OS1hMWY0ZTVmNDNlODMuanBnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Cómodo apartamento con 3 habitaciones, 2 parqueos, jardín trasero,  baño social, lavandería, dormitorio de servicio y lo ...",147,3,3,https://www.icasas.ec/propiedad/f640-88b5-5113bde9-3c8df22e208d-4f79
"Departamento en  R28j+rc Guayaquil, Ecuador",75 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci8wNWJkOWM1Yi1lYTUyLTNjY2QtYTI5ZC04OTI1MWFkZTM0YTEvYzUxMGE0OTAxYmM3NTEyZGVhZmQ4NWZhYTRkMjYxMjIyZmNlN2NlZDVmOWU2Y2M5YzJjZDM0ZGRhMWUzOGI0Yi5qcGVnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"DEPARTAMENTO 1 DORMITORIO JACUZZI AREA SALA – COCINA – 2 BAÑOS CDLA. BOSQUES DE LA COSTA 
Elegante Departamento de 1 dormitorio...",70,1,2,https://www.icasas.ec/propiedad/233371
"Casa en  Urbanización Rio Guayas, Guayaquil, Ecuador",3080 ,https://images.proppit.com/properties/852fdf80-2f36-11ed-8fe6-a7bd7286cfcc/5c45e5ed-f41d-4f9f-aa2d-445db8dabc88.bin,"CASA AMOBLADA CON PISCINA EN ALQUILER EN URBANIZACIÓN RIO GUAYAS 5 Dormitorios 

Terreno 1.000m2
Construcción 555m2

Planta...",555,5,4,https://www.icasas.ec/propiedad/2fbc-906c-852fe006-a7bd7286d052-1273
"Departamento en  Lizardo García 2205, Guayaquil 090308, Ecuador",399 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci8zOGZiZjE3Yy1mZDVjLTM2NWItYTlhMS1lMjZhNDE2OTAzMDkvMDhiZDE4ZjhiMzdhNWRjOGUxZTYyZDY3NWI3MzI1NWEyMDdmNDFhN2NiZjRmOTBjY2UxZWRmZTA0MzdjNjJmZS5qcGVnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"CONDOMINIO CENTRO – MINI SUITES

Condominio Calle San Martín 23 SO entre Av. Tungurahua y Lizardo Garcia. A 8 minutos de ...",25,0,1,https://www.icasas.ec/propiedad/233494
"Casa en  E40, Guayaquil, Ecu",2000 ,https://images.proppit.com/properties/26b4cea0-889d-11ed-b0ec-1d3e73a3878a/bdffbc47-eae2-4a6b-86ec-3d7b478b3171.bin,"Hermosa y elegante casa en alquiler o venta en Puerto azul 


Terreno            442,97 m2
Const.              322,93 m2
...",322.93,4,4,https://www.icasas.ec/propiedad/8923-b172-26b4cf26-1d3e73a38810-1273
"Departamento en  5, Piramide 1 090506, Ecuador",500 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci9hMDc5ZGZkMy05YjlkLTMwNDAtYTI2Mi1mYTQwZGFlODA4ZjAvNTllNTgzYjYwZDFkZmQ0YjAwYjBmMDJkMmE1YjgzMzM1ZmEzYWFhMmZkMTFmNGE4MTk2MzQ5NDUwNjgyYWM1YS5qcGciLCJicmFuZCI6IlJFU0VNIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozNTQsImhlaWdodCI6MjQwLCJmaXQiOiJjb3ZlciJ9fX0=,"Alquiler departamento de 3 dormitorios, en Kennedy Norte, atrás de Mi Juguetería la que está frente al Hotel Hilton Colon...",97,2,2,https://www.icasas.ec/propiedad/257946
"Departamento en  Av. Las Aguas 100y, Guayaquil 090507, Ecuador",468 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci80YzMxNjZkNS0wZTEzLTNlMGYtOTZlMy1hMWI4NThmYTI5MjEvZDcyZDdiNTY2OTZkOTkwMDM2OGY5MDVmZWQ5Y2IxZTJiNDNlOWY0ZDlkMzM2YWExNzFjNjNhNWI1ZjE1MDA4My5qcGVnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Alquiler de departamento de un dormitorio en planta alta

 Area construcción: 52m² 
PLANTA  ALTA                         
...",52,1,1,https://www.icasas.ec/propiedad/e99-9769-4c31675b-a1b858fa29a7-3e95
"Departamento en  Francisco Falquez Ampuero 804, Guayaquil 090512, Ecuador",850 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci8xOTAxNjIyZC1kOTdlLTNmOTQtOWQwNi05NTBhOWFlNzllYmQvNDk5NGY3ZGM3OTYwODAyMDZiM2VmYzk2NzY1OTQxZGI3YjIyZGUwMDJkNjUxYTRkOGY2ZmM0ODNjY2VjY2YyMy5qcGciLCJicmFuZCI6IlJFU0VNIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozNTQsImhlaWdodCI6MjQwLCJmaXQiOiJjb3ZlciJ9fX0=,"Alquiler de dwpartamento en Kennedy Norte a la altura de Mi Juguetería en Guayaquil.

Área 127 m²

3 dormitorios

Sala, comedor...",127,3,3,https://www.icasas.ec/propiedad/253531
"Departamento en  Professional Center, Av Juan Tanca Marengo Km 1.5, Guayaquil 090513, Ecuador",980 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci8xMzA5ZGIwMy1jMTQ5LTM0OWQtYjg0Yi00M2M0NGM3MzJjYWUvZWRhYTQ5MGZlNGFkZWE0OWIxNDUzOWExYmU3NGMwNjhhMjA2NGRkZWIwYjQzM2E1Y2JhZTlhNjIwOTk1ZjNhYS5qcGVnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Alquiler de departamento amoblado de un dormitorio

Sala amplia

Comedor 

Cocina tipo americana con anaqueles completos
...",106,1,1,https://www.icasas.ec/propiedad/235974
"Departamento en  Gral. Antonio José De Sucre 810 Y, Guayaquil 090312, Ecuador",250 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci8xMjQ4M2NlNS0zN2VjLTMzNTUtOTRjMS04MDgzNjI5YWYxYWUvZGViMjc4YmRjZTU1YTQ5MmM0NDIwYzdiMzM4YzIxZmFmNzhmMzVkYjdmNDdhNzAxOGE1ZDYyNDQ5ODExOGUyMS5qcGVnIiwiYnJhbmQiOiJSRVNFTSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MzU0LCJoZWlnaHQiOjI0MCwiZml0IjoiY292ZXIifX19,"Alquiler de departamento en Rumichaca y 10 de Agosto.

Piso 11

2 ambientes

Sala-comedor

Cocina con anaqueles altos y bajos...",70,1,1,https://www.icasas.ec/propiedad/253646
"Departamento en  Tarqui, Guayaquil",580 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci84OGRlYjg5YS0yNmVkLTM5MmUtYjNhMy02ZTQ3MjU5ODgxY2IvZDA1ZmVmMWI4ZDFmOGJhY2E3ZDIyZjBmMzUzOTMwM2ZhODJkOThjZjQ2ZDY3NTRmMDgxMzBiODk4MDE1ODZmMS5qcGciLCJicmFuZCI6IlJFU0VNIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozNTQsImhlaWdodCI6MjQwLCJmaXQiOiJjb3ZlciJ9fX0=,"El departamento cuenta con 137M2 
Disponemos 4 departamentos 
Piso 2-3-4
3 Dormitorios 
3.5 Baños
Sala, comedor ,cocina 
...",187,3,3,https://www.icasas.ec/propiedad/2773-b429-88deb920-6e4725988251-39b4
"Departamento en  Roca, Guayaquil",520 ,https://img.resemmedia.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3Rlci8wM2Q4MGZjNS1iMmU0LTMwMjEtODc0Yi1kOGIyNjY5Y2FkODAvYWFmNzFlYzA4YjIyZDBhYzNmYTZlYmJmMzJkODNiNjU3MjAwN2JkYTYzNmMxYWZiYmJiOGI0N2Q0OGNlYzY0OS5qcGciLCJicmFuZCI6IlJFU0VNIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozNTQsImhlaWdodCI6MjQwLCJmaXQiOiJjb3ZlciJ9fX0=,"El departamento cuenta con lo siguiente 
Primer piso 
3 Dormitorios 
2 Baños
Sala
comedor , cocina
Lavanderia 
Parqueo
Area...",80,3,2,https://www.icasas.ec/propiedad/b36a-87d1-3d8104b-d8b2669cae06-30a7
